round_number,rank,player_name,team_name,matches_all,matches_played,percentage_played,matches_won,matches_lost,matches_won_percent
25,,Player 107,Team 001,100,16,16.0,8,8,50.0
25,,Player 117,Team 012,100,12,12.0,6,6,50.0
25,,Player 027,Team 009,100,10,10.0,5,5,50.0
25,,Player 123,Team 006,100,4,4.0,2,2,50.0
25,,Player 042,Team 014,100,48,48.0,22,26,45.84
25,,Player 092,Team 008,100,20,20.0,9,11,45.0
25,,Player 106,Team 013,100,20,20.0,8,12,40.0
25,,Player 108,Team 008,100,10,10.0,4,6,40.0
25,,Player 044,Team 014,100,49,49.0,19,30,38.78
25,,Player 112,Team 015,100,28,28.01,10,18,35.72
25,,Player 081,Team 009,100,48,48.0,15,33,31.25
25,,Player 074,Team 002,100,32,32.0,10,22,31.25
25,,Player 090,Team 005,100,14,14.01,4,10,28.58
25,,Player 093,Team 007,100,28,28.01,7,21,25.0
25,,Player 094,Team 006,100,16,16.0,3,13,18.75
25,,Player 080,Team 009,100,28,28.01,5,23,17.86
25,,Player 061,Team 005,100,46,46.0,8,38,17.4
25,,Player 058,Team 009,100,48,48.0,8,40,16.67
25,,Player 049,Team 007,100,30,30.0,5,25,16.67
25,,Player 030,Team 006,100,36,36.0,5,31,13.89
25,,Player 088,Team 007,100,20,20.0,2,18,10.0
25,,Player 091,Team 005,100,26,26.0,2,24,7.7
25,,Player 105,Team 016,100,20,20.0,1,19,5.0
25,,Player 104,Team 005,100,16,16.0,0,16,0.0
25,,Player 062,Team 006,100,13,13.0,0,13,0.0
25,,Player 113,Team 013,100,12,12.0,0,12,0.0
25,,Player 099,Team 002,100,12,12.0,0,12,0.0
25,,Player 055,Team 016,100,8,8.0,0,8,0.0
25,,Player 115,Team 010,100,8,8.0,0,8,0.0
25,,Player 098,Team 007,100,7,7.01,0,7,0.0
25,,Player 121,Team 012,100,6,6.0,0,6,0.0
25,,Player 110,Team 005,100,6,6.0,0,6,0.0
25,,Player 114,Team 010,100,4,4.0,0,4,0.0
25,,Player 097,Team 006,100,4,4.0,0,4,0.0
25,,Player 065,Team 007,100,3,3.0,0,3,0.0
25,,Player 124,Team 012,100,2,2.0,0,2,0.0
26,1,Player 100,Team 001,104,62,59.62,61,1,98.39
26,2,Player 007,Team 001,104,76,73.08,73,3,96.06
26,3,Player 006,Team 005,104,88,84.62,83,5,94.32
26,4,Player 001,Team 001,104,56,53.85,49,7,87.5
26,4,Player 013,Team 001,104,56,53.85,49,7,87.5
26,5,Player 014,Team 007,104,61,58.66,51,10,83.61
26,6,Player 067,Team 003,104,96,92.31,79,17,82.3
26,7,Player 002,Team 002,104,83,79.81,68,15,81.93
26,8,Player 076,Team 001,104,60,57.7,49,11,81.67
26,9,Player 004,Team 004,104,100,96.16,81,19,81.01
26,10,Player 010,Team 006,104,100,96.16,80,20,80.0
26,11,Player 071,Team 014,104,60,57.7,48,12,80.0
26,12,Player 031,Team 014,104,63,60.58,49,14,77.78
26,13,Player 116,Team 007,104,60,57.7,46,14,76.67
26,14,Player 026,Team 007,104,81,77.89,61,20,75.31
26,15,Player 072,Team 011,104,84,80.77,63,21,75.0
26,16,Player 028,Team 012,104,90,86.54,66,24,73.34
26,17,Player 012,Team 005,104,104,100.0,75,29,72.12
26,18,Player 008,Team 003,104,96,92.31,68,28,70.84
26,19,Player 029,Team 013,104,80,76.93,56,24,70.0
26,20,Player 017,Team 004,104,100,96.16,70,30,70.0
26,21,Player 016,Team 008,104,79,75.97,54,25,68.36
26,22,Player 039,Team 012,104,100,96.16,68,32,68.01
26,23,Player 021,Team 011,104,80,76.93,54,26,67.5
26,24,Player 009,Team 004,104,73,70.2,49,24,67.13
26,25,Player 024,Team 010,104,72,69.24,47,25,65.28
26,26,Player 025,Team 012,104,80,76.93,50,30,62.5
26,27,Player 075,Team 004,104,62,59.62,38,24,61.3
26,28,Player 037,Team 008,104,82,78.85,49,33,59.76
26,29,Player 022,Team 011,104,72,69.24,42,30,58.34
26,30,Player 077,Team 008,104,71,68.27,40,31,56.34
26,31,Player 003,Team 003,104,76,73.08,42,34,55.27
26,32,Player 046,Team 015,104,104,100.0,57,47,54.81
26,33,Player 023,Team 011,104,84,80.77,45,39,53.58
26,34,Player 018,Team 004,104,81,77.89,43,38,53.09
26,35,Player 034,Team 007,104,76,73.08,40,36,52.64
26,36,Player 020,Team 010,104,80,76.93,42,38,52.5
26,37,Player 047,Team 015,104,100,96.16,52,48,52.0
26,38,Player 011,,104,76,73.08,38,38,50.0
26,39,Player 036,Team 008,104,62,59.62,31,31,50.0
26,40,Player 073,Team 006,104,73,70.2,36,37,49.32
26,41,Player 102,Team 006,104,76,73.08,36,40,47.37
26,42,Player 082,Team 011,104,56,53.85,26,30,46.43
26,43,Player 032,Team 006,104,88,84.62,38,50,43.19
26,44,Player 040,Team 005,104,58,55.77,25,33,43.11
26,45,Player 043,Team 014,104,56,53.85,24,32,42.86
26,46,Player 083,Team 012,104,79,75.97,32,47,40.51
26,47,Player 005,Team 003,104,72,69.24,29,43,40.28
26,48,Player 052,Team 013,104,58,55.77,23,35,39.66
26,49,Player 056,Team 015,104,92,88.47,36,56,39.14
26,50,Player 035,Team 008,104,59,56.74,23,36,38.99
26,51,Player 084,Team 014,104,61,58.66,23,38,37.71
26,52,Player 085,Team 016,104,92,88.47,33,59,35.87
26,53,Player 059,Team 016,104,74,71.16,26,48,35.14
26,54,Player 048,Team 015,104,82,78.85,27,55,32.93
26,55,Player 045,Team 009,104,56,53.85,17,39,30.36
26,56,Player 041,Team 002,104,87,83.66,26,61,29.89
26,57,Player 081,Team 009,104,52,50.0,15,37,28.85
26,58,Player 087,Team 016,104,80,76.93,23,57,28.75
26,59,Player 029,Team 009,104,56,53.85,13,43,23.22
26,60,Player 053,Team 002,104,56,53.85,11,45,19.65
26,61,Player 064,Team 010,104,90,86.54,17,73,18.89
26,62,Player 079,Team 009,104,56,53.85,10,46,17.86
26,63,Player 086,Team 016,104,62,59.62,11,51,17.75
26,64,Player 057,Team 016,104,76,73.08,12,64,15.79
26,65,Player 058,Team 009,104,52,50.0,8,44,15.39
26,66,Player 063,Team 010,104,76,73.08,11,65,14.48
26,67,Player 103,Team 010,104,58,55.77,8,50,13.8
26,68,Player 051,Team 013,104,78,75.0,9,69,11.54
26,69,Player 078,Team 002,104,71,68.27,6,65,8.46
26,70,Player 054,Team 002,104,68,65.39,3,65,4.42
26,,Player 069,Team 001,104,29,27.89,29,0,100.0
26,,Player 119,Team 013,104,4,3.85,4,0,100.0
26,,Player 122,Team 001,104,4,3.85,4,0,100.0
26,,Player 015,Team 006,104,2,1.93,2,0,100.0
26,,Player 066,Team 013,104,20,19.24,19,1,95.0
26,,Player 019,Team 009,104,22,21.16,20,2,90.91
26,,Player 111,Team 015,104,6,5.77,5,1,83.34
26,,Player 068,Team 009,104,44,42.31,34,10,77.28
26,,Player 095,Team 014,104,24,23.08,18,6,75.0
26,,Player 096,Team 014,104,16,15.39,12,4,75.0
26,,Player 101,Team 001,104,40,38.47,27,13,67.5
26,,Player 089,Team 010,104,28,26.93,18,10,64.29
26,,Player 070,Team 014,104,28,26.93,17,11,60.72
26,,Player 109,Team 012,104,39,37.5,22,17,56.42
26,,Player 118,Team 007,104,42,40.39,23,19,54.77
26,,Player 060,Team 008,104,33,31.74,18,15,54.55
26,,Player 050,Team 001,104,17,16.35,9,8,52.95
26,,Player 033,Team 011,104,36,34.62,18,18,50.0
26,,Player 120,Team 009,104,24,23.08,12,12,50.0
26,,Player 107,Team 001,104,16,15.39,8,8,50.0
26,,Player 117,Team 012,104,12,11.54,6,6,50.0
26,,Player 027,Team 009,104,10,9.62,5,5,50.0
26,,Player 123,Team 006,104,4,3.85,2,2,50.0
26,,Player 042,Team 014,104,48,46.16,22,26,45.84
26,,Player 092,Team 008,104,20,19.24,9,11,45.0
26,,Player 038,Team 005,104,50,48.08,20,30,40.0
26,,Player 106,Team 013,104,20,19.24,8,12,40.0
26,,Player 108,Team 008,104,10,9.62,4,6,40.0
26,,Player 044,Team 014,104,49,47.12,19,30,38.78
26,,Player 112,Team 015,104,28,26.93,10,18,35.72
26,,Player 074,Team 002,104,32,30.77,10,22,31.25
26,,Player 090,Team 005,104,14,13.47,4,10,28.58
26,,Player 093,Team 007,104,28,26.93,7,21,25.0
26,,Player 080,Team 009,104,32,30.77,6,26,18.75
26,,Player 094,Team 006,104,16,15.39,3,13,18.75
26,,Player 061,Team 005,104,46,44.24,8,38,17.4
26,,Player 049,Team 007,104,30,28.85,5,25,16.67
26,,Player 030,Team 006,104,40,38.47,5,35,12.5
26,,Player 088,Team 007,104,20,19.24,2,18,10.0
26,,Player 091,Team 005,104,26,25.0,2,24,7.7
26,,Player 113,Team 013,104,16,15.39,1,15,6.25
26,,Player 105,Team 016,104,20,19.24,1,19,5.0
26,,Player 104,Team 005,104,20,19.24,0,20,0.0
26,,Player 062,Team 006,104,13,12.5,0,13,0.0
26,,Player 099,Team 002,104,12,11.54,0,12,0.0
26,,Player 098,Team 007,104,11,10.58,0,11,0.0
26,,Player 055,Team 016,104,8,7.7,0,8,0.0
26,,Player 115,Team 010,104,8,7.7,0,8,0.0
26,,Player 121,Team 012,104,6,5.77,0,6,0.0
26,,Player 110,Team 005,104,6,5.77,0,6,0.0
26,,Player 114,Team 010,104,4,3.85,0,4,0.0
26,,Player 097,Team 006,104,4,3.85,0,4,0.0
26,,Player 065,Team 007,104,3,2.89,0,3,0.0
26,,Player 124,Team 012,104,2,1.93,0,2,0.0
27,1,Player 100,Team 001,108,66,61.12,65,1,98.49
27,2,Player 007,Team 001,108,76,70.38,73,3,96.06
27,3,Player 006,Team 005,108,88,81.49,83,5,94.32
27,4,Player 013,Team 001,108,60,55.56,53,7,88.34
27,5,Player 001,Team 001,108,56,51.86,49,7,87.5
27,6,Player 014,Team 007,108,61,56.49,51,10,83.61
27,7,Player 002,Team 002,108,86,79.63,71,15,82.56
27,8,Player 067,Team 003,108,100,92.6,82,18,82.0
27,9,Player 076,Team 001,108,60,55.56,49,11,81.67
27,10,Player 071,Team 014,108,64,59.26,52,12,81.25
27,11,Player 010,Team 006,108,100,92.6,80,20,80.0
27,12,Player 004,Team 004,108,104,96.3,82,22,78.85
27,13,Player 031,Team 014,108,63,58.34,49,14,77.78
27,14,Player 116,Team 007,108,60,55.56,46,14,76.67
27,15,Player 072,Team 011,108,88,81.49,67,21,76.14
27,16,Player 026,Team 007,108,85,78.71,64,21,75.3
27,17,Player 028,Team 012,108,94,87.04,70,24,74.47
27,18,Player 012,Team 005,108,108,100.0,79,29,73.15
27,19,Player 008,Team 003,108,96,88.89,68,28,70.84
27,20,Player 016,Team 008,108,83,76.86,57,26,68.68
27,21,Player 039,Team 012,108,104,96.3,71,33,68.27
27,22,Player 017,Team 004,108,104,96.3,71,33,68.27
27,23,Player 029,Team 013,108,84,77.78,57,27,67.86
27,23,Player 021,Team 011,108,84,77.78,57,27,67.86
27,24,Player 009,Team 004,108,77,71.3,50,27,64.94
27,25,Player 024,Team 010,108,76,70.38,49,27,64.48
27,26,Player 025,Team 012,108,84,77.78,53,31,63.1
27,27,Player 075,Team 004,108,62,57.41,38,24,61.3
27,28,Player 022,Team 011,108,76,70.38,46,30,60.53
27,29,Player 037,Team 008,108,86,79.63,52,34,60.47
27,30,Player 003,Team 003,108,80,74.08,46,34,57.5
27,31,Player 077,Team 008,108,75,69.45,43,32,57.34
27,32,Player 046,Team 015,108,108,100.0,59,49,54.63
27,33,Player 023,Team 011,108,84,77.78,45,39,53.58
27,34,Player 047,Team 015,108,104,96.3,55,49,52.89
27,35,Player 011,,108,80,74.08,42,38,52.5
27,36,Player 020,Team 010,108,84,77.78,44,40,52.39
27,37,Player 034,Team 007,108,80,74.08,41,39,51.25
27,38,Player 018,Team 004,108,85,78.71,43,42,50.59
27,39,Player 082,Team 011,108,60,55.56,30,30,50.0
27,40,Player 036,Team 008,108,64,59.26,32,32,50.0
27,41,Player 073,Team 006,108,77,71.3,36,41,46.76
27,42,Player 102,Team 006,108,80,74.08,37,43,46.25
27,43,Player 040,Team 005,108,62,57.41,28,34,45.17
27,44,Player 043,Team 014,108,56,51.86,24,32,42.86
27,45,Player 056,Team 015,108,96,88.89,40,56,41.67
27,46,Player 032,Team 006,108,92,85.19,38,54,41.31
27,47,Player 083,Team 012,108,83,76.86,34,49,40.97
27,48,Player 005,Team 003,108,76,70.38,31,45,40.79
27,49,Player 038,Team 005,108,54,50.0,22,32,40.75
27,50,Player 052,Team 013,108,62,57.41,25,37,40.33
27,51,Player 035,Team 008,108,61,56.49,24,37,39.35
27,52,Player 085,Team 016,108,96,88.89,34,62,35.42
27,53,Player 084,Team 014,108,65,60.19,23,42,35.39
27,54,Player 059,Team 016,108,74,68.52,26,48,35.14
27,55,Player 048,Team 015,108,86,79.63,30,56,34.89
27,56,Player 045,Team 009,108,59,54.63,19,40,32.21
27,57,Player 087,Team 016,108,84,77.78,26,58,30.96
27,58,Player 041,Team 002,108,90,83.34,27,63,30.0
27,59,Player 029,Team 009,108,56,51.86,13,43,23.22
27,60,Player 053,Team 002,108,56,51.86,11,45,19.65
27,61,Player 064,Team 010,108,94,87.04,17,77,18.09
27,62,Player 079,Team 009,108,56,51.86,10,46,17.86
27,63,Player 086,Team 016,108,66,61.12,11,55,16.67
27,64,Player 058,Team 009,108,55,50.93,9,46,16.37
27,65,Player 057,Team 016,108,80,74.08,12,68,15.0
27,66,Player 063,Team 010,108,78,72.23,11,67,14.11
27,67,Player 103,Team 010,108,60,55.56,8,52,13.34
27,68,Player 051,Team 013,108,82,75.93,9,73,10.98
27,69,Player 078,Team 002,108,71,65.75,6,65,8.46
27,70,Player 054,Team 002,108,71,65.75,3,68,4.23
27,,Player 069,Team 001,108,33,30.56,33,0,100.0
27,,Player 119,Team 013,108,4,3.71,4,0,100.0
27,,Player 122,Team 001,108,4,3.71,4,0,100.0
27,,Player 015,Team 006,108,2,1.86,2,0,100.0
27,,Player 066,Team 013,108,20,18.52,19,1,95.0
27,,Player 019,Team 009,108,22,20.38,20,2,90.91
27,,Player 111,Team 015,108,6,5.56,5,1,83.34
27,,Player 068,Team 009,108,44,40.75,34,10,77.28
27,,Player 095,Team 014,108,24,22.23,18,6,75.0
27,,Player 096,Team 014,108,16,14.82,12,4,75.0
27,,Player 089,Team 010,108,28,25.93,18,10,64.29
27,,Player 101,Team 001,108,44,40.75,28,16,63.64
27,,Player 070,Team 014,108,28,25.93,17,11,60.72
27,,Player 109,Team 012,108,39,36.12,22,17,56.42
27,,Player 060,Team 008,108,33,30.56,18,15,54.55
27,,Player 050,Team 001,108,17,15.75,9,8,52.95
27,,Player 120,Team 009,108,27,25.0,14,13,51.86
27,,Player 118,Team 007,108,46,42.6,23,23,50.0
27,,Player 033,Team 011,108,36,33.34,18,18,50.0
27,,Player 107,Team 001,108,16,14.82,8,8,50.0
27,,Player 117,Team 012,108,12,11.12,6,6,50.0
27,,Player 027,Team 009,108,10,9.26,5,5,50.0
27,,Player 123,Team 006,108,4,3.71,2,2,50.0
27,,Player 092,Team 008,108,20,18.52,9,11,45.0
27,,Player 042,Team 014,108,52,48.15,23,29,44.24
27,,Player 106,Team 013,108,20,18.52,8,12,40.0
27,,Player 108,Team 008,108,10,9.26,4,6,40.0
27,,Player 044,Team 014,108,49,45.38,19,30,38.78
27,,Player 112,Team 015,108,28,25.93,10,18,35.72
27,,Player 074,Team 002,108,32,29.63,10,22,31.25
27,,Player 081,Team 009,108,52,48.15,15,37,28.85
27,,Player 090,Team 005,108,14,12.97,4,10,28.58
27,,Player 093,Team 007,108,28,25.93,7,21,25.0
27,,Player 080,Team 009,108,32,29.63,6,26,18.75
27,,Player 094,Team 006,108,16,14.82,3,13,18.75
27,,Player 061,Team 005,108,46,42.6,8,38,17.4
27,,Player 049,Team 007,108,30,27.78,5,25,16.67
27,,Player 091,Team 005,108,30,27.78,5,25,16.67
27,,Player 030,Team 006,108,44,40.75,5,39,11.37
27,,Player 088,Team 007,108,24,22.23,2,22,8.34
27,,Player 113,Team 013,108,16,14.82,1,15,6.25
27,,Player 105,Team 016,108,20,18.52,1,19,5.0
27,,Player 104,Team 005,108,20,18.52,0,20,0.0
27,,Player 062,Team 006,108,13,12.04,0,13,0.0
27,,Player 099,Team 002,108,12,11.12,0,12,0.0
27,,Player 098,Team 007,108,11,10.19,0,11,0.0
27,,Player 055,Team 016,108,8,7.41,0,8,0.0
27,,Player 115,Team 010,108,8,7.41,0,8,0.0
27,,Player 121,Team 012,108,6,5.56,0,6,0.0
27,,Player 110,Team 005,108,6,5.56,0,6,0.0
27,,Player 114,Team 010,108,4,3.71,0,4,0.0
27,,Player 097,Team 006,108,4,3.71,0,4,0.0
27,,Player 065,Team 007,108,3,2.78,0,3,0.0
27,,Player 124,Team 012,108,2,1.86,0,2,0.0
28,1,Player 100,Team 001,112,66,58.93,65,1,98.49
28,2,Player 007,Team 001,112,76,67.86,73,3,96.06
28,3,Player 006,Team 005,112,92,82.15,87,5,94.57
28,4,Player 013,Team 001,112,64,57.15,57,7,89.07
28,5,Player 001,Team 001,112,60,53.58,52,8,86.67
28,6,Player 014,Team 007,112,61,54.47,51,10,83.61
28,7,Player 076,Team 001,112,64,57.15,53,11,82.82
28,8,Player 067,Team 003,112,104,92.86,86,18,82.7
28,9,Player 002,Team 002,112,90,80.36,74,16,82.23
28,10,Player 071,Team 014,112,64,57.15,52,12,81.25
28,11,Player 010,Team 006,112,104,92.86,83,21,79.81
28,12,Player 004,Team 004,112,108,96.43,85,23,78.71
28,13,Player 116,Team 007,112,60,53.58,46,14,76.67
28,14,Player 026,Team 007,112,89,79.47,68,21,76.41
28,15,Player 072,Team 011,112,88,78.58,67,21,76.14
28,16,Player 028,Team 012,112,98,87.5,73,25,74.49
28,17,Player 012,Team 005,112,112,100.0,83,29,74.11
28,18,Player 031,Team 014,112,67,59.83,49,18,73.14
28,19,Player 008,Team 003,112,100,89.29,72,28,72.0
28,20,Player 016,Team 008,112,83,74.11,57,26,68.68
28,21,Player 039,Team 012,112,108,96.43,74,34,68.52
28,22,Player 017,Team 004,112,104,92.86,71,33,68.27
28,23,Player 029,Team 013,112,88,78.58,59,29,67.05
28,23,Player 021,Team 011,112,88,78.58,59,29,67.05
28,24,Player 009,Team 004,112,81,72.33,53,28,65.44
28,25,Player 024,Team 010,112,80,71.43,51,29,63.75
28,26,Player 037,Team 008,112,90,80.36,56,34,62.23
28,27,Player 025,Team 012,112,88,78.58,54,34,61.37
28,28,Player 003,Team 003,112,84,75.0,50,34,59.53
28,29,Player 075,Team 004,112,66,58.93,39,27,59.1
28,30,Player 022,Team 011,112,80,71.43,47,33,58.75
28,31,Player 077,Team 008,112,75,66.97,43,32,57.34
28,32,Player 046,Team 015,112,112,100.0,63,49,56.25
28,33,Player 011,,112,84,75.0,46,38,54.77
28,34,Player 047,Team 015,112,108,96.43,58,50,53.71
28,35,Player 020,Team 010,112,84,75.0,44,40,52.39
28,36,Player 023,Team 011,112,88,78.58,46,42,52.28
28,37,Player 036,Team 008,112,68,60.72,35,33,51.48
28,38,Player 034,Team 007,112,84,75.0,43,41,51.2
28,39,Player 082,Team 011,112,64,57.15,32,32,50.0
28,40,Player 018,Team 004,112,89,79.47,43,46,48.32
28,41,Player 073,Team 006,112,81,72.33,38,43,46.92
28,42,Player 102,Team 006,112,80,71.43,37,43,46.25
28,43,Player 040,Team 005,112,66,58.93,29,37,43.94
28,44,Player 035,Team 008,112,65,58.04,28,37,43.08
28,45,Player 056,Team 015,112,100,89.29,43,57,43.0
28,46,Player 052,Team 013,112,66,58.93,28,38,42.43
28,47,Player 032,Team 006,112,96,85.72,40,56,41.67
28,48,Player 083,Team 012,112,87,77.68,36,51,41.38
28,49,Player 005,Team 003,112,76,67.86,31,45,40.79
28,50,Player 043,Team 014,112,60,53.58,24,36,40.0
28,51,Player 085,Team 016,112,100,89.29,38,62,38.0
28,52,Player 059,Team 016,112,77,68.75,27,50,35.07
28,53,Player 048,Team 015,112,86,76.79,30,56,34.89
28,54,Player 084,Team 014,112,69,61.61,23,46,33.34
28,55,Player 087,Team 016,112,88,78.58,28,60,31.82
28,56,Player 045,Team 009,112,63,56.25,19,44,30.16
28,57,Player 041,Team 002,112,90,80.36,27,63,30.0
28,58,Player 029,Team 009,112,56,50.0,13,43,23.22
28,59,Player 053,Team 002,112,60,53.58,12,48,20.0
28,60,Player 064,Team 010,112,94,83.93,17,77,18.09
28,61,Player 057,Team 016,112,84,75.0,15,69,17.86
28,62,Player 079,Team 009,112,60,53.58,10,50,16.67
28,63,Player 086,Team 016,112,67,59.83,11,56,16.42
28,64,Player 058,Team 009,112,59,52.68,9,50,15.26
28,65,Player 063,Team 010,112,82,73.22,11,71,13.42
28,66,Player 103,Team 010,112,64,57.15,8,56,12.5
28,67,Player 051,Team 013,112,86,76.79,10,76,11.63
28,68,Player 078,Team 002,112,75,66.97,6,69,8.0
28,69,Player 054,Team 002,112,75,66.97,3,72,4.0
28,,Player 069,Team 001,112,37,33.04,37,0,100.0
28,,Player 119,Team 013,112,4,3.58,4,0,100.0
28,,Player 122,Team 001,112,4,3.58,4,0,100.0
28,,Player 015,Team 006,112,2,1.79,2,0,100.0
28,,Player 066,Team 013,112,20,17.86,19,1,95.0
28,,Player 019,Team 009,112,22,19.65,20,2,90.91
28,,Player 111,Team 015,112,6,5.36,5,1,83.34
28,,Player 068,Team 009,112,44,39.29,34,10,77.28
28,,Player 096,Team 014,112,16,14.29,12,4,75.0
28,,Player 095,Team 014,112,28,25.0,19,9,67.86
28,,Player 089,Team 010,112,28,25.0,18,10,64.29
28,,Player 101,Team 001,112,44,39.29,28,16,63.64
28,,Player 070,Team 014,112,28,25.0,17,11,60.72
28,,Player 060,Team 008,112,37,33.04,21,16,56.76
28,,Player 109,Team 012,112,39,34.83,22,17,56.42
28,,Player 050,Team 001,112,17,15.18,9,8,52.95
28,,Player 120,Team 009,112,27,24.11,14,13,51.86
28,,Player 118,Team 007,112,46,41.08,23,23,50.0
28,,Player 033,Team 011,112,36,32.15,18,18,50.0
28,,Player 107,Team 001,112,16,14.29,8,8,50.0
28,,Player 117,Team 012,112,12,10.72,6,6,50.0
28,,Player 027,Team 009,112,10,8.93,5,5,50.0
28,,Player 123,Team 006,112,4,3.58,2,2,50.0
28,,Player 092,Team 008,112,20,17.86,9,11,45.0
28,,Player 042,Team 014,112,52,46.43,23,29,44.24
28,,Player 038,Team 005,112,54,48.22,22,32,40.75
28,,Player 106,Team 013,112,20,17.86,8,12,40.0
28,,Player 108,Team 008,112,10,8.93,4,6,40.0
28,,Player 044,Team 014,112,49,43.75,19,30,38.78
28,,Player 112,Team 015,112,32,28.58,12,20,37.5
28,,Player 074,Team 002,112,32,28.58,10,22,31.25
28,,Player 081,Team 009,112,52,46.43,15,37,28.85
28,,Player 090,Team 005,112,14,12.5,4,10,28.58
28,,Player 093,Team 007,112,28,25.0,7,21,25.0
28,,Player 049,Team 007,112,34,30.36,7,27,20.59
28,,Player 080,Team 009,112,32,28.58,6,26,18.75
28,,Player 094,Team 006,112,16,14.29,3,13,18.75
28,,Player 061,Team 005,112,50,44.65,9,41,18.0
28,,Player 091,Team 005,112,30,26.79,5,25,16.67
28,,Player 088,Team 007,112,28,25.0,3,25,10.72
28,,Player 030,Team 006,112,48,42.86,5,43,10.42
28,,Player 113,Team 013,112,16,14.29,1,15,6.25
28,,Player 105,Team 016,112,20,17.86,1,19,5.0
28,,Player 104,Team 005,112,20,17.86,0,20,0.0
28,,Player 062,Team 006,112,13,11.61,0,13,0.0
28,,Player 099,Team 002,112,12,10.72,0,12,0.0
28,,Player 098,Team 007,112,11,9.83,0,11,0.0
28,,Player 055,Team 016,112,8,7.15,0,8,0.0
28,,Player 114,Team 010,112,8,7.15,0,8,0.0
28,,Player 115,Team 010,112,8,7.15,0,8,0.0
28,,Player 121,Team 012,112,6,5.36,0,6,0.0
28,,Player 110,Team 005,112,6,5.36,0,6,0.0
28,,Player 097,Team 006,112,4,3.58,0,4,0.0
28,,Player 065,Team 007,112,3,2.68,0,3,0.0
28,,Player 124,Team 012,112,2,1.79,0,2,0.0
29,1,Player 100,Team 001,116,70,60.35,69,1,98.58
29,2,Player 007,Team 001,116,76,65.52,73,3,96.06
29,3,Player 006,Team 005,116,96,82.76,91,5,94.8
29,4,Player 013,Team 001,116,64,55.18,57,7,89.07
29,5,Player 001,Team 001,116,60,51.73,52,8,86.67
29,6,Player 076,Team 001,116,68,58.63,57,11,83.83
29,7,Player 014,Team 007,116,61,52.59,51,10,83.61
29,8,Player 002,Team 002,116,94,81.04,78,16,82.98
29,9,Player 067,Team 003,116,108,93.11,89,19,82.41
29,10,Player 071,Team 014,116,68,58.63,55,13,80.89
29,11,Player 010,Team 006,116,108,93.11,86,22,79.63
29,12,Player 004,Team 004,116,112,96.56,89,23,79.47
29,13,Player 116,Team 007,116,60,51.73,46,14,76.67
29,14,Player 072,Team 011,116,92,79.32,70,22,76.09
29,15,Player 012,Team 005,116,116,100.0,87,29,75.0
29,16,Player 026,Team 007,116,93,80.18,69,24,74.2
29,17,Player 028,Team 012,116,102,87.94,75,27,73.53
29,18,Player 008,Team 003,116,104,89.66,75,29,72.12
29,19,Player 031,Team 014,116,71,61.21,50,21,70.43
29,20,Player 039,Team 012,116,112,96.56,78,34,69.65
29,21,Player 017,Team 004,116,104,89.66,71,33,68.27
29,22,Player 016,Team 008,116,87,75.0,59,28,67.82
29,23,Player 021,Team 011,116,88,75.87,59,29,67.05
29,24,Player 009,Team 004,116,81,69.83,53,28,65.44
29,25,Player 029,Team 013,116,92,79.32,60,32,65.22
29,26,Player 024,Team 010,116,80,68.97,51,29,63.75
29,27,Player 025,Team 012,116,92,79.32,57,35,61.96
29,28,Player 037,Team 008,116,94,81.04,58,36,61.71
29,29,Player 003,Team 003,116,88,75.87,53,35,60.23
29,30,Player 077,Team 008,116,79,68.11,47,32,59.5
29,31,Player 022,Team 011,116,80,68.97,47,33,58.75
29,32,Player 075,Team 004,116,70,60.35,40,30,57.15
29,33,Player 046,Team 015,116,116,100.0,65,51,56.04
29,34,Player 011,,116,88,75.87,48,40,54.55
29,35,Player 047,Team 015,116,112,96.56,61,51,54.47
29,36,Player 023,Team 011,116,92,79.32,49,43,53.27
29,37,Player 082,Team 011,116,68,58.63,35,33,51.48
29,38,Player 036,Team 008,116,72,62.07,37,35,51.39
29,39,Player 034,Team 007,116,84,72.42,43,41,51.2
29,40,Player 020,Team 010,116,88,75.87,44,44,50.0
29,41,Player 018,Team 004,116,93,80.18,46,47,49.47
29,42,Player 073,Team 006,116,83,71.56,39,44,46.99
29,43,Player 102,Team 006,116,84,72.42,39,45,46.43
29,44,Player 040,Team 005,116,70,60.35,32,38,45.72
29,45,Player 035,Team 008,116,65,56.04,28,37,43.08
29,46,Player 083,Team 012,116,89,76.73,38,51,42.7
29,47,Player 052,Team 013,116,66,56.9,28,38,42.43
29,48,Player 056,Team 015,116,104,89.66,44,60,42.31
29,49,Player 032,Team 006,116,100,86.21,41,59,41.0
29,50,Player 005,Team 003,116,76,65.52,31,45,40.79
29,51,Player 085,Team 016,116,104,89.66,42,62,40.39
29,52,Player 043,Team 014,116,60,51.73,24,36,40.0
29,53,Player 059,Team 016,116,81,69.83,31,50,38.28
29,54,Player 087,Team 016,116,92,79.32,32,60,34.79
29,55,Player 048,Team 015,116,90,77.59,30,60,33.34
29,56,Player 084,Team 014,116,69,59.49,23,46,33.34
29,57,Player 045,Team 009,116,63,54.32,19,44,30.16
29,58,Player 041,Team 002,116,94,81.04,28,66,29.79
29,59,Player 057,Team 016,116,88,75.87,19,69,21.6
29,60,Player 053,Team 002,116,60,51.73,12,48,20.0
29,61,Player 064,Team 010,116,98,84.49,17,81,17.35
