round_number,round_match_number,player_name,team_name,opponent_player,opponent_team,player_points,opponent_points,side
16,5,Player 081,Team 009,Player 118,Team 007,2,3,Home
16,5,Player 118,Team 007,Player 081,Team 009,3,2,Away
16,5,Player 081,Team 009,Player 116,Team 007,2,3,Home
16,5,Player 116,Team 007,Player 081,Team 009,3,2,Away
16,5,Player 081,Team 009,(játék nélkül),Team 007,3,0,Home
16,5,(játék nélkül),Team 007,Player 081,Team 009,0,3,Away
16,5,Player 058,Team 009,Player 088,Team 007,3,0,Home
16,5,Player 088,Team 007,Player 058,Team 009,0,3,Away
16,5,Player 058,Team 009,Player 118,Team 007,0,3,Home
16,5,Player 118,Team 007,Player 058,Team 009,3,0,Away
16,5,Player 058,Team 009,Player 116,Team 007,0,3,Home
16,5,Player 116,Team 007,Player 058,Team 009,3,0,Away
16,5,Player 058,Team 009,(játék nélkül),Team 007,3,0,Home
16,5,(játék nélkül),Team 007,Player 058,Team 009,0,3,Away
16,6,Player 091,Team 005,Player 044,Team 014,0,3,Home
16,6,Player 044,Team 014,Player 091,Team 005,3,0,Away
16,6,Player 091,Team 005,Player 043,Team 014,1,3,Home
16,6,Player 043,Team 014,Player 091,Team 005,3,1,Away
16,6,Player 038,Team 005,Player 044,Team 014,1,3,Home
16,6,Player 044,Team 014,Player 038,Team 005,3,1,Away
16,6,Player 038,Team 005,Player 043,Team 014,1,3,Home
16,6,Player 043,Team 014,Player 038,Team 005,3,1,Away
16,6,Player 038,Team 005,Player 031,Team 014,0,3,Home
16,6,Player 031,Team 014,Player 038,Team 005,3,0,Away
16,6,Player 038,Team 005,Player 071,Team 014,1,3,Home
16,6,Player 071,Team 014,Player 038,Team 005,3,1,Away
16,6,Player 040,Team 005,Player 044,Team 014,3,1,Home
16,6,Player 044,Team 014,Player 040,Team 005,1,3,Away
16,6,Player 040,Team 005,Player 043,Team 014,2,3,Home
16,6,Player 043,Team 014,Player 040,Team 005,3,2,Away
16,6,Player 040,Team 005,Player 031,Team 014,0,3,Home
16,6,Player 031,Team 014,Player 040,Team 005,3,0,Away
16,6,Player 040,Team 005,Player 071,Team 014,0,3,Home
16,6,Player 071,Team 014,Player 040,Team 005,3,0,Away
16,6,Player 012,Team 005,Player 044,Team 014,3,0,Home
16,6,Player 044,Team 014,Player 012,Team 005,0,3,Away
16,6,Player 012,Team 005,Player 043,Team 014,3,0,Home
16,6,Player 043,Team 014,Player 012,Team 005,0,3,Away
16,6,Player 012,Team 005,Player 031,Team 014,3,2,Home
16,6,Player 031,Team 014,Player 012,Team 005,2,3,Away
16,6,Player 012,Team 005,Player 071,Team 014,0,3,Home
16,6,Player 071,Team 014,Player 012,Team 005,3,0,Away
16,6,Player 061,Team 005,Player 031,Team 014,0,3,Home
16,6,Player 031,Team 014,Player 061,Team 005,3,0,Away
16,6,Player 061,Team 005,Player 071,Team 014,0,3,Home
16,6,Player 071,Team 014,Player 061,Team 005,3,0,Away
16,7,Player 008,Team 003,Player 085,Team 016,3,0,Home
16,7,Player 085,Team 016,Player 008,Team 003,0,3,Away
16,7,Player 008,Team 003,Player 087,Team 016,3,1,Home
16,7,Player 087,Team 016,Player 008,Team 003,1,3,Away
16,7,Player 008,Team 003,Player 059,Team 016,3,1,Home
16,7,Player 059,Team 016,Player 008,Team 003,1,3,Away
16,7,Player 008,Team 003,Player 086,Team 016,3,0,Home
16,7,Player 086,Team 016,Player 008,Team 003,0,3,Away
16,7,Player 005,Team 003,Player 085,Team 016,3,0,Home
16,7,Player 085,Team 016,Player 005,Team 003,0,3,Away
16,7,Player 005,Team 003,Player 087,Team 016,3,0,Home
16,7,Player 087,Team 016,Player 005,Team 003,0,3,Away
16,7,Player 005,Team 003,Player 057,Team 016,3,0,Home
16,7,Player 057,Team 016,Player 005,Team 003,0,3,Away
16,7,Player 005,Team 003,Player 059,Team 016,3,2,Home
16,7,Player 059,Team 016,Player 005,Team 003,2,3,Away
16,7,Player 125,Team 003,Player 085,Team 016,3,0,Home
16,7,Player 085,Team 016,Player 125,Team 003,0,3,Away
16,7,Player 125,Team 003,Player 087,Team 016,3,0,Home
16,7,Player 087,Team 016,Player 125,Team 003,0,3,Away
16,7,Player 125,Team 003,Player 057,Team 016,3,0,Home
16,7,Player 057,Team 016,Player 125,Team 003,0,3,Away
16,7,Player 125,Team 003,Player 059,Team 016,3,1,Home
16,7,Player 059,Team 016,Player 125,Team 003,1,3,Away
16,7,Player 003,Team 003,Player 085,Team 016,3,1,Home
16,7,Player 085,Team 016,Player 003,Team 003,1,3,Away
16,7,Player 003,Team 003,Player 087,Team 016,3,1,Home
16,7,Player 087,Team 016,Player 003,Team 003,1,3,Away
16,7,Player 003,Team 003,Player 059,Team 016,3,1,Home
16,7,Player 059,Team 016,Player 003,Team 003,1,3,Away
16,7,Player 003,Team 003,Player 086,Team 016,3,2,Home
16,7,Player 086,Team 016,Player 003,Team 003,2,3,Away
16,8,Player 052,Team 013,Player 017,Team 004,0,3,Home
16,8,Player 017,Team 004,Player 052,Team 013,3,0,Away
16,8,Player 052,Team 013,Player 018,Team 004,0,3,Home
16,8,Player 018,Team 004,Player 052,Team 013,3,0,Away
16,8,Player 052,Team 013,Player 004,Team 004,0,3,Home
16,8,Player 004,Team 004,Player 052,Team 013,3,0,Away
16,8,Player 052,Team 013,Player 075,Team 004,1,3,Home
16,8,Player 075,Team 004,Player 052,Team 013,3,1,Away
16,8,Player 051,Team 013,Player 017,Team 004,1,3,Home
16,8,Player 017,Team 004,Player 051,Team 013,3,1,Away
16,8,Player 051,Team 013,Player 018,Team 004,3,0,Home
16,8,Player 018,Team 004,Player 051,Team 013,0,3,Away
16,8,Player 051,Team 013,Player 004,Team 004,0,3,Home
16,8,Player 004,Team 004,Player 051,Team 013,3,0,Away
16,8,Player 051,Team 013,Player 075,Team 004,1,3,Home
16,8,Player 075,Team 004,Player 051,Team 013,3,1,Away
16,8,Player 029,Team 013,Player 017,Team 004,3,0,Home
16,8,Player 017,Team 004,Player 029,Team 013,0,3,Away
16,8,Player 029,Team 013,Player 018,Team 004,2,3,Home
16,8,Player 018,Team 004,Player 029,Team 013,3,2,Away
16,8,Player 029,Team 013,Player 004,Team 004,3,1,Home
16,8,Player 004,Team 004,Player 029,Team 013,1,3,Away
16,8,Player 029,Team 013,Player 075,Team 004,3,0,Home
16,8,Player 075,Team 004,Player 029,Team 013,0,3,Away
16,8,(játék nélkül),Team 013,Player 017,Team 004,0,3,Home
16,8,Player 017,Team 004,(játék nélkül),Team 013,3,0,Away
16,8,(játék nélkül),Team 013,Player 018,Team 004,0,3,Home
16,8,Player 018,Team 004,(játék nélkül),Team 013,3,0,Away
16,8,(játék nélkül),Team 013,Player 004,Team 004,0,3,Home
16,8,Player 004,Team 004,(játék nélkül),Team 013,3,0,Away
16,8,(játék nélkül),Team 013,Player 075,Team 004,0,3,Home
16,8,Player 075,Team 004,(játék nélkül),Team 013,3,0,Away
17,1,Player 020,Team 010,Player 061,Team 005,3,1,Home
17,1,Player 061,Team 005,Player 020,Team 010,1,3,Away
17,1,Player 020,Team 010,Player 104,Team 005,3,0,Home
17,1,Player 104,Team 005,Player 020,Team 010,0,3,Away
17,1,Player 020,Team 010,Player 012,Team 005,0,3,Home
17,1,Player 012,Team 005,Player 020,Team 010,3,0,Away
17,1,Player 020,Team 010,Player 006,Team 005,0,3,Home
17,1,Player 006,Team 005,Player 020,Team 010,3,0,Away
17,1,Player 064,Team 010,Player 061,Team 005,0,3,Home
17,1,Player 061,Team 005,Player 064,Team 010,3,0,Away
17,1,Player 064,Team 010,Player 104,Team 005,3,0,Home
17,1,Player 104,Team 005,Player 064,Team 010,0,3,Away
17,1,Player 064,Team 010,Player 012,Team 005,0,3,Home
17,1,Player 012,Team 005,Player 064,Team 010,3,0,Away
17,1,Player 064,Team 010,Player 006,Team 005,0,3,Home
17,1,Player 006,Team 005,Player 064,Team 010,3,0,Away
17,1,Player 063,Team 010,Player 061,Team 005,1,3,Home
17,1,Player 061,Team 005,Player 063,Team 010,3,1,Away
17,1,Player 063,Team 010,Player 104,Team 005,3,0,Home
17,1,Player 104,Team 005,Player 063,Team 010,0,3,Away
17,1,Player 063,Team 010,Player 012,Team 005,3,0,Home
17,1,Player 012,Team 005,Player 063,Team 010,0,3,Away
17,1,Player 063,Team 010,Player 006,Team 005,0,3,Home
17,1,Player 006,Team 005,Player 063,Team 010,3,0,Away
17,1,Player 024,Team 010,Player 061,Team 005,3,0,Home
17,1,Player 061,Team 005,Player 024,Team 010,0,3,Away
17,1,Player 024,Team 010,Player 104,Team 005,3,0,Home
17,1,Player 104,Team 005,Player 024,Team 010,0,3,Away
17,1,Player 024,Team 010,Player 012,Team 005,1,3,Home
17,1,Player 012,Team 005,Player 024,Team 010,3,1,Away
17,1,Player 024,Team 010,Player 006,Team 005,1,3,Home
17,1,Player 006,Team 005,Player 024,Team 010,3,1,Away
17,2,Player 088,Team 007,Player 041,Team 002,0,3,Home
17,2,Player 041,Team 002,Player 088,Team 007,3,0,Away
17,2,Player 088,Team 007,Player 053,Team 002,0,3,Home
17,2,Player 053,Team 002,Player 088,Team 007,3,0,Away
17,2,Player 088,Team 007,Player 054,Team 002,3,2,Home
17,2,Player 054,Team 002,Player 088,Team 007,2,3,Away
17,2,Player 088,Team 007,Player 002,Team 002,0,3,Home
17,2,Player 002,Team 002,Player 088,Team 007,3,0,Away
17,2,Player 034,Team 007,Player 041,Team 002,3,2,Home
17,2,Player 041,Team 002,Player 034,Team 007,2,3,Away
17,2,Player 034,Team 007,Player 053,Team 002,3,1,Home
17,2,Player 053,Team 002,Player 034,Team 007,1,3,Away
17,2,Player 034,Team 007,Player 078,Team 002,3,0,Home
17,2,Player 078,Team 002,Player 034,Team 007,0,3,Away
17,2,Player 034,Team 007,Player 054,Team 002,3,0,Home
17,2,Player 054,Team 002,Player 034,Team 007,0,3,Away
17,2,Player 026,Team 007,Player 041,Team 002,3,0,Home
17,2,Player 041,Team 002,Player 026,Team 007,0,3,Away
17,2,Player 026,Team 007,Player 053,Team 002,3,0,Home
17,2,Player 053,Team 002,Player 026,Team 007,0,3,Away
17,2,Player 026,Team 007,Player 078,Team 002,3,0,Home
17,2,Player 078,Team 002,Player 026,Team 007,0,3,Away
17,2,Player 026,Team 007,Player 054,Team 002,3,1,Home
17,2,Player 054,Team 002,Player 026,Team 007,1,3,Away
17,2,Player 116,Team 007,Player 041,Team 002,3,2,Home
17,2,Player 041,Team 002,Player 116,Team 007,2,3,Away
17,2,Player 116,Team 007,Player 053,Team 002,3,0,Home
17,2,Player 053,Team 002,Player 116,Team 007,0,3,Away
17,2,Player 116,Team 007,Player 054,Team 002,3,0,Home
17,2,Player 054,Team 002,Player 116,Team 007,0,3,Away
17,2,Player 116,Team 007,Player 002,Team 002,0,3,Home
17,2,Player 002,Team 002,Player 116,Team 007,3,0,Away
17,3,Player 021,Team 011,Player 005,Team 003,3,2,Home
17,3,Player 005,Team 003,Player 021,Team 011,2,3,Away
17,3,Player 021,Team 011,Player 067,Team 003,1,3,Home
17,3,Player 067,Team 003,Player 021,Team 011,3,1,Away
17,3,Player 021,Team 011,Player 008,Team 003,2,3,Home
17,3,Player 008,Team 003,Player 021,Team 011,3,2,Away
17,3,Player 021,Team 011,Player 125,Team 003,3,0,Home
17,3,Player 125,Team 003,Player 021,Team 011,0,3,Away
17,3,Player 022,Team 011,Player 005,Team 003,3,1,Home
17,3,Player 005,Team 003,Player 022,Team 011,1,3,Away
17,3,Player 022,Team 011,Player 067,Team 003,3,2,Home
17,3,Player 067,Team 003,Player 022,Team 011,2,3,Away
17,3,Player 022,Team 011,Player 008,Team 003,1,3,Home
17,3,Player 008,Team 003,Player 022,Team 011,3,1,Away
17,3,Player 022,Team 011,Player 125,Team 003,0,3,Home
17,3,Player 125,Team 003,Player 022,Team 011,3,0,Away
17,3,Player 082,Team 011,Player 005,Team 003,1,3,Home
17,3,Player 005,Team 003,Player 082,Team 011,3,1,Away
17,3,Player 082,Team 011,Player 067,Team 003,0,3,Home
17,3,Player 067,Team 003,Player 082,Team 011,3,0,Away
17,3,Player 082,Team 011,Player 008,Team 003,0,3,Home
17,3,Player 008,Team 003,Player 082,Team 011,3,0,Away
17,3,Player 082,Team 011,Player 125,Team 003,3,2,Home
17,3,Player 125,Team 003,Player 082,Team 011,2,3,Away
17,3,Player 072,Team 011,Player 005,Team 003,3,2,Home
17,3,Player 005,Team 003,Player 072,Team 011,2,3,Away
17,3,Player 072,Team 011,Player 067,Team 003,0,3,Home
17,3,Player 067,Team 003,Player 072,Team 011,3,0,Away
17,3,Player 072,Team 011,Player 008,Team 003,3,1,Home
17,3,Player 008,Team 003,Player 072,Team 011,1,3,Away
17,3,Player 072,Team 011,Player 125,Team 003,3,0,Home
17,3,Player 125,Team 003,Player 072,Team 011,0,3,Away
17,4,Player 075,Team 004,Player 045,Team 009,3,1,Home
17,4,Player 045,Team 009,Player 075,Team 004,1,3,Away
17,4,Player 075,Team 004,Player 079,Team 009,3,2,Home
17,4,Player 079,Team 009,Player 075,Team 004,2,3,Away
17,4,Player 075,Team 004,Player 058,Team 009,3,1,Home
17,4,Player 058,Team 009,Player 075,Team 004,1,3,Away
17,4,Player 075,Team 004,(játék nélkül),Team 009,3,0,Home
17,4,(játék nélkül),Team 009,Player 075,Team 004,0,3,Away
17,4,Player 017,Team 004,Player 045,Team 009,3,0,Home
17,4,Player 045,Team 009,Player 017,Team 004,0,3,Away
17,4,Player 017,Team 004,Player 079,Team 009,3,0,Home
17,4,Player 079,Team 009,Player 017,Team 004,0,3,Away
17,4,Player 017,Team 004,Player 058,Team 009,3,0,Home
17,4,Player 058,Team 009,Player 017,Team 004,0,3,Away
17,4,Player 017,Team 004,(játék nélkül),Team 009,3,0,Home
17,4,(játék nélkül),Team 009,Player 017,Team 004,0,3,Away
17,4,Player 004,Team 004,Player 045,Team 009,3,0,Home
17,4,Player 045,Team 009,Player 004,Team 004,0,3,Away
17,4,Player 004,Team 004,Player 079,Team 009,3,0,Home
17,4,Player 079,Team 009,Player 004,Team 004,0,3,Away
17,4,Player 004,Team 004,Player 058,Team 009,3,0,Home
17,4,Player 058,Team 009,Player 004,Team 004,0,3,Away
17,4,Player 004,Team 004,(játék nélkül),Team 009,3,0,Home
17,4,(játék nélkül),Team 009,Player 004,Team 004,0,3,Away
17,4,Player 009,Team 004,Player 045,Team 009,3,0,Home
17,4,Player 045,Team 009,Player 009,Team 004,0,3,Away
17,4,Player 009,Team 004,Player 079,Team 009,3,0,Home
17,4,Player 079,Team 009,Player 009,Team 004,0,3,Away
17,4,Player 009,Team 004,Player 058,Team 009,3,0,Home
17,4,Player 058,Team 009,Player 009,Team 004,0,3,Away
17,4,Player 009,Team 004,(játék nélkül),Team 009,3,0,Home
17,4,(játék nélkül),Team 009,Player 009,Team 004,0,3,Away
17,5,Player 001,Team 001,Player 028,Team 012,3,1,Home
17,5,Player 028,Team 012,Player 001,Team 001,1,3,Away
17,5,Player 001,Team 001,Player 039,Team 012,3,1,Home
17,5,Player 039,Team 012,Player 001,Team 001,1,3,Away
17,5,Player 001,Team 001,Player 025,Team 012,3,0,Home
17,5,Player 025,Team 012,Player 001,Team 001,0,3,Away
17,5,Player 001,Team 001,Player 083,Team 012,3,0,Home
17,5,Player 083,Team 012,Player 001,Team 001,0,3,Away
17,5,Player 013,Team 001,Player 028,Team 012,3,2,Home
17,5,Player 028,Team 012,Player 013,Team 001,2,3,Away
17,5,Player 013,Team 001,Player 039,Team 012,3,1,Home
17,5,Player 039,Team 012,Player 013,Team 001,1,3,Away
17,5,Player 013,Team 001,Player 025,Team 012,3,2,Home
17,5,Player 025,Team 012,Player 013,Team 001,2,3,Away
17,5,Player 013,Team 001,Player 083,Team 012,3,0,Home
17,5,Player 083,Team 012,Player 013,Team 001,0,3,Away
17,5,Player 007,Team 001,Player 028,Team 012,3,0,Home
17,5,Player 028,Team 012,Player 007,Team 001,0,3,Away
17,5,Player 007,Team 001,Player 039,Team 012,3,0,Home
17,5,Player 039,Team 012,Player 007,Team 001,0,3,Away
17,5,Player 007,Team 001,Player 025,Team 012,3,1,Home
17,5,Player 025,Team 012,Player 007,Team 001,1,3,Away
17,5,Player 007,Team 001,Player 083,Team 012,3,0,Home
17,5,Player 083,Team 012,Player 007,Team 001,0,3,Away
17,5,Player 069,Team 001,Player 028,Team 012,3,0,Home
17,5,Player 028,Team 012,Player 069,Team 001,0,3,Away
17,5,Player 069,Team 001,Player 039,Team 012,3,0,Home
17,5,Player 039,Team 012,Player 069,Team 001,0,3,Away
17,5,Player 069,Team 001,Player 025,Team 012,3,0,Home
17,5,Player 025,Team 012,Player 069,Team 001,0,3,Away
17,5,Player 069,Team 001,Player 083,Team 012,3,0,Home
17,5,Player 083,Team 012,Player 069,Team 001,0,3,Away
17,6,Player 035,Team 008,Player 010,Team 006,0,3,Home
17,6,Player 010,Team 006,Player 035,Team 008,3,0,Away
17,6,Player 035,Team 008,Player 073,Team 006,1,3,Home
17,6,Player 073,Team 006,Player 035,Team 008,3,1,Away
17,6,Player 077,Team 008,Player 010,Team 006,1,3,Home
17,6,Player 010,Team 006,Player 077,Team 008,3,1,Away
17,6,Player 077,Team 008,Player 073,Team 006,3,1,Home
17,6,Player 073,Team 006,Player 077,Team 008,1,3,Away
17,6,Player 077,Team 008,Player 032,Team 006,3,0,Home
17,6,Player 032,Team 006,Player 077,Team 008,0,3,Away
17,6,Player 077,Team 008,Player 094,Team 006,3,0,Home
17,6,Player 094,Team 006,Player 077,Team 008,0,3,Away
17,6,Player 037,Team 008,Player 010,Team 006,0,3,Home
17,6,Player 010,Team 006,Player 037,Team 008,3,0,Away
17,6,Player 037,Team 008,Player 073,Team 006,3,0,Home
17,6,Player 073,Team 006,Player 037,Team 008,0,3,Away
17,6,Player 037,Team 008,Player 032,Team 006,3,0,Home
17,6,Player 032,Team 006,Player 037,Team 008,0,3,Away
17,6,Player 037,Team 008,Player 030,Team 006,3,0,Home
17,6,Player 030,Team 006,Player 037,Team 008,0,3,Away
17,6,Player 036,Team 008,Player 010,Team 006,0,3,Home
17,6,Player 010,Team 006,Player 036,Team 008,3,0,Away
17,6,Player 036,Team 008,Player 073,Team 006,3,0,Home
17,6,Player 073,Team 006,Player 036,Team 008,0,3,Away
17,6,Player 036,Team 008,Player 032,Team 006,3,0,Home
17,6,Player 032,Team 006,Player 036,Team 008,0,3,Away
17,6,Player 036,Team 008,Player 030,Team 006,3,0,Home
17,6,Player 030,Team 006,Player 036,Team 008,0,3,Away
17,6,Player 060,Team 008,Player 032,Team 006,3,2,Home
17,6,Player 032,Team 006,Player 060,Team 008,2,3,Away
17,6,Player 060,Team 008,Player 094,Team 006,3,0,Home
17,6,Player 094,Team 006,Player 060,Team 008,0,3,Away
17,7,Player 043,Team 014,(játék nélkül),Team 013,3,0,Home
17,7,(játék nélkül),Team 013,Player 043,Team 014,0,3,Away
17,7,Player 043,Team 014,(játék nélkül),Team 013,3,0,Home
17,7,(játék nélkül),Team 013,Player 043,Team 014,0,3,Away
17,7,Player 043,Team 014,(játék nélkül),Team 013,3,0,Home
17,7,(játék nélkül),Team 013,Player 043,Team 014,0,3,Away
17,7,Player 043,Team 014,(játék nélkül),Team 013,3,0,Home
17,7,(játék nélkül),Team 013,Player 043,Team 014,0,3,Away
17,7,Player 095,Team 014,(játék nélkül),Team 013,3,0,Home
17,7,(játék nélkül),Team 013,Player 095,Team 014,0,3,Away
17,7,Player 095,Team 014,(játék nélkül),Team 013,3,0,Home
17,7,(játék nélkül),Team 013,Player 095,Team 014,0,3,Away
17,7,Player 095,Team 014,(játék nélkül),Team 013,3,0,Home
17,7,(játék nélkül),Team 013,Player 095,Team 014,0,3,Away
17,7,Player 095,Team 014,(játék nélkül),Team 013,3,0,Home
17,7,(játék nélkül),Team 013,Player 095,Team 014,0,3,Away
17,7,Player 042,Team 014,(játék nélkül),Team 013,3,0,Home
17,7,(játék nélkül),Team 013,Player 042,Team 014,0,3,Away
17,7,Player 042,Team 014,(játék nélkül),Team 013,3,0,Home
17,7,(játék nélkül),Team 013,Player 042,Team 014,0,3,Away
17,7,Player 042,Team 014,(játék nélkül),Team 013,3,0,Home
17,7,(játék nélkül),Team 013,Player 042,Team 014,0,3,Away
17,7,Player 042,Team 014,(játék nélkül),Team 013,3,0,Home
17,7,(játék nélkül),Team 013,Player 042,Team 014,0,3,Away
17,7,Player 070,Team 014,(játék nélkül),Team 013,3,0,Home
17,7,(játék nélkül),Team 013,Player 070,Team 014,0,3,Away
17,7,Player 070,Team 014,(játék nélkül),Team 013,3,0,Home
17,7,(játék nélkül),Team 013,Player 070,Team 014,0,3,Away
17,7,Player 070,Team 014,(játék nélkül),Team 013,3,0,Home
17,7,(játék nélkül),Team 013,Player 070,Team 014,0,3,Away
17,7,Player 070,Team 014,(játék nélkül),Team 013,3,0,Home
17,7,(játék nélkül),Team 013,Player 070,Team 014,0,3,Away
17,8,Player 086,Team 016,Player 046,Team 015,2,3,Home
17,8,Player 046,Team 015,Player 086,Team 016,3,2,Away
17,8,Player 086,Team 016,Player 048,Team 015,0,3,Home
17,8,Player 048,Team 015,Player 086,Team 016,3,0,Away
17,8,Player 086,Team 016,Player 047,Team 015,0,3,Home
17,8,Player 047,Team 015,Player 086,Team 016,3,0,Away
17,8,Player 086,Team 016,Player 056,Team 015,0,3,Home
17,8,Player 056,Team 015,Player 086,Team 016,3,0,Away
17,8,Player 087,Team 016,Player 046,Team 015,0,3,Home
17,8,Player 046,Team 015,Player 087,Team 016,3,0,Away
17,8,Player 087,Team 016,Player 048,Team 015,1,3,Home
17,8,Player 048,Team 015,Player 087,Team 016,3,1,Away
17,8,Player 087,Team 016,Player 047,Team 015,0,3,Home
17,8,Player 047,Team 015,Player 087,Team 016,3,0,Away
17,8,Player 087,Team 016,Player 056,Team 015,0,3,Home
17,8,Player 056,Team 015,Player 087,Team 016,3,0,Away
17,8,Player 057,Team 016,Player 047,Team 015,1,3,Home
17,8,Player 047,Team 015,Player 057,Team 016,3,1,Away
17,8,Player 057,Team 016,Player 056,Team 015,0,3,Home
17,8,Player 056,Team 015,Player 057,Team 016,3,0,Away
17,8,Player 085,Team 016,Player 046,Team 015,3,0,Home
17,8,Player 046,Team 015,Player 085,Team 016,0,3,Away
17,8,Player 085,Team 016,Player 047,Team 015,1,3,Home
17,8,Player 047,Team 015,Player 085,Team 016,3,1,Away
17,8,Player 085,Team 016,Player 056,Team 015,2,3,Home
17,8,Player 056,Team 015,Player 085,Team 016,3,2,Away
17,8,Player 085,Team 016,Player 111,Team 015,0,3,Home
17,8,Player 111,Team 015,Player 085,Team 016,3,0,Away
17,8,Player 059,Team 016,Player 046,Team 015,0,3,Home
17,8,Player 046,Team 015,Player 059,Team 016,3,0,Away
17,8,Player 059,Team 016,Player 111,Team 015,0,3,Home
17,8,Player 111,Team 015,Player 059,Team 016,3,0,Away
18,1,Player 029,Team 013,Player 064,Team 010,3,0,Home
18,1,Player 064,Team 010,Player 029,Team 013,0,3,Away
18,1,Player 029,Team 013,Player 020,Team 010,3,1,Home
18,1,Player 020,Team 010,Player 029,Team 013,1,3,Away
18,1,Player 029,Team 013,Player 024,Team 010,3,0,Home
18,1,Player 024,Team 010,Player 029,Team 013,0,3,Away
18,1,Player 029,Team 013,Player 103,Team 010,3,0,Home
18,1,Player 103,Team 010,Player 029,Team 013,0,3,Away
18,1,Player 106,Team 013,Player 064,Team 010,3,0,Home
18,1,Player 064,Team 010,Player 106,Team 013,0,3,Away
18,1,Player 106,Team 013,Player 020,Team 010,3,1,Home
